,domain,url,urlType,T_totalTweets,T_totalRetweets,T_totalLikes,T_totalReplies,T_span,T_countWeekDay,T_countWeekEnd,T_countMonday,T_countTuesday,T_countWednesday,T_countThursday,T_countFriday,T_countSaturday,T_countSunday,T_avgTimeBetweenTweets,T_avgTimeOfNextTweet,T_timeAbsBin1count0to6,T_timeAbsBin2count6to12,T_timeAbsBin3count12to18,T_timeAbsBin4count18to24,T_timeAbsBin5count24plus,T_avgTweetsPerUniqUser
8933,newslo.com,http://www.newslo.com/putin-grants-snowden-asylum-after-confirming-it-would-not-look-gay/,Fake,3,0,0,0,922.7,3,0,1,0,0,1,1,0,0,461.35,824.7833333,1,0,0,0,2,1
8934,newslo.com,http://www.newslo.com/wal-mart-excited-to-bring-the-third-world-back-to-the-united-states/,Fake,13,17,1,5,7581.766667,8,5,0,0,3,1,4,5,0,631.8138889,4816.041667,2,0,0,0,11,1.625
8935,newslo.com,http://www.newslo.com/obama-cancels-russian-meeting-after-putin-demands-it-be-shirtless/,Fake,14,3,2,1,2826.85,9,5,0,3,5,1,0,0,5,217.45,1101.928205,3,0,0,1,10,1.75
8936,newslo.com,http://www.newslo.com/putin-i-wont-support-strike-unless-i-see-assad-using-chemical-weapons-while-holding-two-forms-of-photo-i-d/,Fake,6,11,3,0,2173.783333,4,2,2,0,0,0,2,2,0,434.7566667,782.2566667,1,0,0,0,5,1.5
8937,newslo.com,http://www.newslo.com/congressional-budget-deal-was-delayed-due-to-epic-fantasy-football-season/,Fake,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
8938,newslo.com,http://www.newslo.com/bachmann-claims-she-was-pressured-into-lesbian-relationship/,Fake,58,24,12,19,24072.03333,32,26,11,2,3,4,12,18,8,422.3163743,7719.11462,3,0,0,0,55,1.318181818
8939,newslo.com,http://www.newslo.com/israelis-and-palestinians-fund-syrian-rebels-to-keep-john-kerry-away/,Fake,1,1,0,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
8940,newslo.com,http://www.newslo.com/will-infantine-women-dont-work-hard-like-men-they-deserve-less-pay/,Fake,1,1,0,0,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
8941,newslo.com,http://www.newslo.com/trump-to-pope-climate-change-freaking-out-europeans-attracting-migrants-from-hot-countries/,Fake,7,2,2,1,6,7,0,0,0,0,0,7,0,0,1,3.5,7,0,0,0,0,7
8942,newslo.com,http://www.newslo.com/us-mens-soccer-team/,Fake,1,0,0,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
8943,newslo.com,http://www.newslo.com/school-administrator-shoots-student-days-education-forced-students-heads/,Fake,25,6,0,1,2193,25,0,8,0,2,6,9,0,0,91.375,1294.143056,2,0,0,0,23,12.5
8944,newslo.com,http://www.newslo.com/obama-funds-anti-bibi-campaign-cia-traditionally-took-care-dangerous-governments/,Fake,41,7,3,30,2167,31,10,14,0,0,9,8,10,0,54.175,1021.5925,7,1,0,0,33,13.66666667
8945,newslo.com,http://www.newslo.com/u-s-demands-syria-massacre-its-citizens-the-old-fashioned-way-2/,Fake,5,0,0,0,5926.4,5,0,0,1,3,0,1,0,0,1481.6,5633.25,1,0,0,0,4,5
8946,newslo.com,http://www.newslo.com/texas-board-of-education-revises-textbooks-slaves-were-unpaid-interns-2/,Fake,9,1,1,3,9281.933333,2,7,0,1,0,0,1,4,3,1160.241667,2798.210417,2,0,2,0,5,1.125
8947,newslo.com,http://www.newslo.com/texas-board-of-education/,Fake,26,34,22,9,9043.716667,16,10,4,5,0,2,5,4,6,361.7486667,5561.414667,1,0,0,0,25,1.529411765
8948,newslo.com,http://www.newslo.com/republicans-outraged-by-violation-of-mens-privacy/,Fake,3,1,0,0,38.71666667,3,0,1,1,1,0,0,0,0,19.35833333,24.34166667,1,1,0,0,1,1.5
8949,newslo.com,http://www.newslo.com/toronto-mayors-crack-dealer-calls-for-his-resignation/,Fake,7,4,4,1,8484.033333,6,1,1,1,0,2,2,0,1,1414.005556,4836.472222,1,1,0,0,5,3.5
8950,newslo.com,http://www.newslo.com/fox-news-guest-women-must-choose-between-partying-and-getting-raped/,Fake,35,15,1,6,7978.95,14,21,2,5,0,0,7,20,1,234.675,909.0534314,1,0,0,0,34,1.206896552
8951,newslo.com,http://www.newslo.com/is-halloween-turning-your-child-into-a-socialist-parasite-2/,Fake,6,0,0,2,7046.6,6,0,0,0,0,4,2,0,0,1409.32,5633.703333,2,0,0,0,4,2
8952,newslo.com,http://www.newslo.com/poll-president-americans-prefer-cheaters-druggies-atheists/,Fake,1,3,2,1,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
8953,newslo.com,http://www.newslo.com/free-lap-dance-to-hillary/,Fake,15,6,2,1,7014.766667,14,1,0,6,0,1,7,1,0,501.0547619,4316.729762,1,0,0,0,14,15
8954,newslo.com,http://www.newslo.com/population-exchange/,Fake,7,1,4,0,5.816666667,0,7,0,0,0,0,0,7,0,0.969444444,3.316666667,7,0,0,0,0,7
8955,newslo.com,http://www.newslo.com/charlie-sheen-2016/,Fake,8,8,3,6,241.8,7,1,3,1,1,1,1,0,1,34.54285714,136.3142857,1,0,0,0,7,2
8956,newslo.com,http://www.newslo.com/postal-workers-print-protest-signs-staples-protest-staples/,Fake,3,0,1,0,2.6,0,3,0,0,0,0,0,0,3,1.3,2.225,3,0,0,0,0,1.5
8957,newslo.com,http://www.newslo.com/gop-criticizes-obamacare-ineffective-death-panels/,Fake,8,0,2,0,63.53333333,5,3,0,0,0,0,5,2,1,9.076190476,26.37619048,2,1,2,0,3,8
8958,newslo.com,http://www.newslo.com/wall-street-banker-urges-employees-cautious-screwing-counterparties/,Fake,2,0,0,0,8.3,2,0,1,1,0,0,0,0,0,8.3,8.3,1,1,0,0,0,1
8959,newslo.com,http://www.newslo.com/news-crew-quarantined-order-politicians-fearing-apocalypse/,Fake,3,2,1,0,0.7,3,0,3,0,0,0,0,0,0,0.35,0.525,3,0,0,0,0,1.5
8960,newslo.com,http://www.newslo.com/pope-supports-vatican-video-big-bosom-blondes-also-gods-creation-thank-every-day/,Fake,24,0,1,1,1470.266667,16,8,8,0,0,8,0,8,0,63.92463768,770.9231884,7,1,0,0,16,24
8961,newslo.com,http://www.newslo.com/gov-jan-brewer-wont-seek-reelection-vows-to-spend-more-time-with-undocumented-family/,Fake,5,1,0,1,49.81666667,1,4,0,0,0,0,1,2,2,12.45416667,35.6,1,0,1,0,3,5
8962,newslo.com,http://www.newslo.com/infected-with-cancer/,Fake,1,3,2,1,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
8963,newslo.com,http://www.newslo.com/germany-authorizes-snowden-honorary-security-clearance/,Fake,1,1,1,1,-1,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0,0,1
8964,newslo.com,http://www.newslo.com/jeb-bush-wants-u-s-ground-troops-in-syria-it-worked-very-well-in-iraq/,Fake,18,0,2,3,120.0833333,13,5,1,1,0,6,5,1,4,7.06372549,44.67254902,3,1,2,1,11,1
8965,newslo.com,http://www.newslo.com/malaysian-investigators-search-for-missing-plane-moved-to-wamego-kansas/,Fake,12,3,0,1,2927.066667,7,5,1,1,0,0,5,1,4,266.0969697,919.2878788,1,0,0,0,11,4
8966,newslo.com,http://www.newslo.com/nnts-conspiracy-theorist-jim-garrow-obama-will-enlist-aliens-and-canadians-to-rule-america/,Fake,12,2,4,7,5072.416667,10,2,0,3,5,0,2,2,0,461.1287879,1762.15,5,0,0,0,7,2
8967,newslo.com,http://www.newslo.com/bill-koenig-suggests-relocating-gays-across-the-nation-to-control-weather/,Fake,38,19,11,9,4967,27,11,8,0,10,9,0,11,0,134.2432432,2288.740991,7,1,0,3,27,19
8968,newslo.com,http://www.newslo.com/aborted-baby-boy-bad-genes-mothers-side/,Fake,16,2,1,2,1447.983333,16,0,7,0,1,0,8,0,0,96.53222222,1047.922222,1,0,0,0,15,16
8969,newslo.com,http://www.newslo.com/obama-threatens-either-netanyahu-cancels-congress-speech-speak-israeli-parliament/,Fake,297,168,104,102,7011.35,270,27,10,8,21,14,217,0,27,23.68699324,5063.400113,1,0,0,1,295,8.25
8970,newslo.com,http://www.newslo.com/adam-silver-white-men-cant-jump-nba/,Fake,19,1,0,1,1105.75,19,0,10,8,0,0,1,0,0,61.43055556,77.93425926,6,0,0,7,6,9.5
8971,newslo.com,http://www.newslo.com/rick-santorum-on-2016/,Fake,11,4,0,2,748.55,4,7,0,0,3,0,1,7,0,74.855,595.35,3,0,0,0,8,3.666666667
8972,newslo.com,http://www.newslo.com/america-experiencing-30s-revival-return-polio-sluggish-economy/,Fake,2,0,1,0,707.8166667,1,1,0,0,0,0,1,0,1,707.8166667,707.8166667,1,0,0,0,1,2
8973,newslo.com,http://www.newslo.com/white-house-accidentally-outs-cia-agent-hamid-karzai/,Fake,1,0,0,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
8974,newslo.com,http://www.newslo.com/britains-tea-party-shows-u-s-anti-immigrant-politicking-done/,Fake,2,0,0,0,12.23333333,2,0,0,0,0,2,0,0,0,12.23333333,12.23333333,1,0,1,0,0,2
8975,newslo.com,http://www.newslo.com/netanyahu-to-run-for-gop-in-2016/,Fake,82,193,122,56,1686.45,60,22,10,15,9,1,25,9,13,20.82037037,281.7874486,9,1,0,0,72,8.2
8976,newslo.com,http://www.newslo.com/palin-didnt-understand-sign-good-republicans-never-use-language/,Fake,31,27,12,20,631.95,30,1,11,8,10,0,1,0,1,21.065,602.0405556,1,0,0,0,30,4.428571429
8977,newslo.com,http://www.newslo.com/rep-roger-marshall-jesus-made-people-rich-people-poor-unnatural-try-mix-together/,Fake,1,0,0,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0,0,1
8978,newslo.com,http://www.newslo.com/third-graders-student-loans-double-cost-bathroom-passes-skyrocket/,Fake,3,2,2,0,730.85,3,0,0,2,0,0,1,0,0,365.425,366.8416667,2,0,0,0,1,1.5
8979,newslo.com,http://www.newslo.com/ann-coulter-more-americans-are-killed-by-mexicans-than-the-cops/,Fake,1,0,0,0,-1,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,1
8980,newslo.com,http://www.newslo.com/cruz-cuban-embassy/,Fake,45,40,17,18,5139.833333,32,13,1,15,0,8,8,1,12,116.8143939,1733.15303,5,0,0,0,40,5
8981,newslo.com,http://www.newslo.com/aaron-schock-cant-fly-regular-im-neither-zoo-animal-black/,Fake,32,36,8,8,1310.966667,31,1,0,1,13,9,8,1,0,42.28924731,1280.737634,1,0,0,0,31,4.571428571
8982,newslo.com,http://www.newslo.com/huckabee-suggests-putting-kim-davis-on-the-10-bill-because-she-did-more-for-america-than-any-other-women-in-history/,Fake,16,10,4,12,28.95,8,8,8,0,0,0,0,0,8,1.93,17.02888889,6,0,1,4,5,5.333333333
8983,newslo.com,http://www.newslo.com/pastor-jeffress-when-god-made-the-earth-he-gave-this-land-to-us-not-the-mexicans/,Fake,8,4,3,4,7,8,0,0,8,0,0,0,0,0,1,4,7,1,0,0,0,8
8984,newslo.com,http://www.newslo.com/christie-vows-to-do-better-job-covering-up-lies-in-second-term/,Fake,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
8985,newslo.com,http://www.newslo.com/indiana-woman-marries-jesus-christ-i-cant-wait-to-consummate-my-marriage/,Fake,14,4,6,2,758.3,7,7,0,0,7,0,0,0,7,58.33076923,404.9346154,7,0,0,0,7,7
8986,newslo.com,http://www.newslo.com/obama-get-honorary-doctorate-degree-tehran-university/,Fake,15,4,0,4,5136.333333,13,2,0,10,1,0,2,2,0,366.8809524,680.8928571,7,1,2,0,5,2.142857143
8987,newslo.com,http://www.newslo.com/missouri-mayor-calls-for-day-honoring-jewish-center-shooter/,Fake,34,11,6,13,156.6833333,23,11,3,3,2,6,9,4,7,4.747979798,66.44090909,1,0,2,4,27,1.47826087
8988,newslo.com,http://www.newslo.com/rev-stephen-anderson-if-god-punished-gays-with-aids-its-righteous-to-take-750-per-pill-from-them/,Fake,64,56,14,24,6318.983333,44,20,9,15,6,8,6,10,10,100.3013228,4943.214286,7,1,0,0,56,64
8989,newslo.com,http://www.newslo.com/san-antonio-spurs-apologize-for-nba-finals-appearance/,Fake,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
8990,newslo.com,http://www.newslo.com/massacred-syrians-appreciate-obamas-methodical-deliberation/,Fake,1,0,0,0,-1,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,1
8991,newslo.com,http://www.newslo.com/fda-approves-pull-out-method-for-over-the-counter-use/,Fake,3,0,0,0,4.066666667,3,0,3,0,0,0,0,0,0,2.033333333,2.066666667,3,0,0,0,0,3
8992,newslo.com,http://www.newslo.com/dwight-howard-excited-to-take-his-petulant-whining-to-houston/,Fake,3,0,0,0,4.383333333,0,3,0,0,0,0,0,3,0,2.191666667,2.191666667,3,0,0,0,0,3
8993,newslo.com,http://www.newslo.com/a-member-of-island-parliament-joins-free-the-nipple-initiative-sends-invitation-to-sarah-palin/,Fake,10,0,1,1,729,8,2,0,0,8,0,0,0,2,81,645,2,0,0,0,8,10
8994,newslo.com,http://www.newslo.com/george-w-bush-surprised-people-now-like-george-w-bush/,Fake,2,1,0,0,11.23333333,2,0,1,1,0,0,0,0,0,11.23333333,11.23333333,1,1,0,0,0,2
8995,newslo.com,http://www.newslo.com/rick-santorum-excited-about-christianizing-hollywood-classics/,Fake,9,0,0,1,6550.866667,5,4,2,0,1,2,0,0,4,818.8583333,3364.545833,1,0,0,0,8,2.25
8996,newslo.com,http://www.newslo.com/indicted-revenge-porn-king-eying-prison-showers-as-emerging-market/,Fake,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
8997,newslo.com,http://www.newslo.com/dems-paid-mcconnell-3-billion-to-reopen-government/,Fake,5,0,0,0,27.38333333,4,1,0,0,0,3,1,1,0,6.845833333,8.6875,3,1,0,0,1,1.666666667
8998,newslo.com,http://www.newslo.com/bachmann-king-and-gohmert-admit-they-have-no-idea-whats-going-on/,Fake,22,22,14,3,851.9333333,14,8,12,0,0,0,2,4,4,40.56825397,120.4801587,8,2,1,0,11,1.692307692
8999,newslo.com,http://www.newslo.com/author/cyp-stephenson/,Fake,1,0,0,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0,0,1
9000,newslo.com,http://www.newslo.com/obama-feels-bad-not-paris-gop-says-ok-sent-netanyahu/,Fake,11,7,7,3,6.8,11,0,0,0,11,0,0,0,0,0.68,4.348333333,10,1,0,0,0,2.2
9001,newslo.com,http://www.newslo.com/perry-us-ready-black-president-definitely-ready-lawbreaker/,Fake,28,29,17,20,719,20,8,0,0,0,2,18,8,0,26.62962963,484.0944444,8,1,0,0,19,9.333333333
9002,newslo.com,http://www.newslo.com/kim-jong-un-invents-ice-basketball-dancing-wins-gold-medals/,Fake,2,0,1,0,3154.65,2,0,0,0,1,1,0,0,0,3154.65,3154.65,1,0,0,0,1,1
9003,newslo.com,http://www.newslo.com/in-lieu-of-other-pressing-issues-house-republicans-to-fight-medical-marijuana/,Fake,2,0,0,0,2820.766667,1,1,0,1,0,0,0,0,1,2820.766667,2820.766667,1,0,0,0,1,1
9004,newslo.com,http://www.newslo.com/warren-buffett-to-watch-ncaa-tournament-through-crystal-orb/,Fake,5,1,0,0,51.81666667,3,2,0,0,0,1,2,2,0,12.95416667,26.44583333,1,2,0,0,2,2.5
9005,newslo.com,http://www.newslo.com/pat-robertson-orlando-shooting-gods-punishment-scotus-sex-marriage-ruling/,Fake,9,2,0,4,4247.633333,9,0,3,6,0,0,0,0,0,530.9541667,2662.40625,1,0,1,1,6,1.125
9006,newslo.com,http://www.newslo.com/hamas-accuses-al-qaeda-of-terror-monopoly/,Fake,1,0,0,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
9007,newslo.com,http://www.newslo.com/ahmadinejad-to-focus-on-presidential-library/,Fake,2,1,0,0,-1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2
9008,newslo.com,http://www.newslo.com/n-s-a-responds-to-newest-snowden-leak-now-hes-just-making-shit-up/,Fake,2,0,0,0,701.1666667,1,1,1,0,0,0,0,1,0,701.1666667,701.1666667,1,0,0,0,1,2
9009,newslo.com,http://www.newslo.com/seattles-best-coffee/,Fake,1,0,0,0,-1,0,1,0,0,0,0,0,1,0,-1,-1,1,0,0,0,0,1
9010,newslo.com,http://www.newslo.com/insurers-worried-contracting-hiv-patients-offering-fair-coverage/,Fake,1,0,0,0,-1,1,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,1
9011,newslo.com,http://www.newslo.com/this-sundays-breaking-bad-to-feature-walter-white-visiting-other-shows-killing-characters/,Fake,9,0,1,0,275.8666667,9,0,3,0,4,2,0,0,0,34.48333333,65.30833333,4,1,0,1,3,3
9012,newslo.com,http://www.newslo.com/nnts-republican-sen-thad-cochran-kid-kinds-indecent-things-animals/,Fake,3,1,1,0,307.7666667,2,1,0,0,0,1,1,0,1,153.8833333,263.0416667,1,0,0,0,2,1.5
9013,newslo.com,http://www.newslo.com/hillary-privately-business/,Fake,53,8,18,14,3679,44,9,9,8,10,9,8,9,0,70.75,1824.103526,7,1,0,2,43,26.5
9014,newslo.com,http://www.newslo.com/4-adorable-cia-tweets/,Fake,20,42,32,8,3688.2,18,2,9,4,2,2,1,0,2,194.1157895,735.6605263,5,0,2,0,13,6.666666667
9015,newslo.com,http://www.newslo.com/terrorist-mastermind-ayman-al-zawahiri-received-military-security-clearance/,Fake,2,0,0,0,1.316666667,2,0,0,0,2,0,0,0,0,1.316666667,1.316666667,2,0,0,0,0,2
9016,newslo.com,http://www.newslo.com/carly-fiorina-unlike-me-hillary-clinton-is-not-pretty-enough-to-be-playing-the-woman-card/,Fake,3,0,0,0,17.36666667,3,0,0,0,0,1,2,0,0,8.683333333,17.36666667,1,0,2,0,0,1.5
9017,newslo.com,http://www.newslo.com/bryan-fischer-trump-won-80-percent-america-women-slaves-worth-less-according-god/,Fake,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,1
9018,newslo.com,http://www.newslo.com/john-boehner-pisses-putin/,Fake,23,8,7,4,5153.983333,23,0,0,1,2,9,11,0,0,234.2719697,3992.343939,5,0,0,0,18,11.5
9019,newslo.com,http://www.newslo.com/congress-to-focus-on-fundraising-candy-crush-until-next-budget-crisis/,Fake,6,1,1,1,24.66666667,2,4,0,0,0,0,2,4,0,4.933333333,22.09666667,1,0,1,1,3,2
9020,newslo.com,http://www.newslo.com/glenn-becks-head-writer-resigns-returns-to-finish-9th-grade-history/,Fake,22,15,8,8,4317.516667,20,2,1,1,0,2,16,1,1,205.5960317,225.3404762,2,11,0,1,8,1.466666667
9021,newslo.com,http://www.newslo.com/republican-lawmakers-outlaw-abortion-by-declaring-fetuses-insolvent-corporate-persons/,Fake,2,11,4,0,9.916666667,2,0,2,0,0,0,0,0,0,9.916666667,9.916666667,1,1,0,0,0,1
9022,newslo.com,http://www.newslo.com/anthrax-scare-cdc-cafeteria-bans-powdered-sugar/,Fake,6,3,5,0,1402.5,6,0,0,2,0,0,4,0,0,280.5,728.0366667,2,0,0,0,4,2
9023,newslo.com,http://www.newslo.com/oreilly-factor-producer-realizes-teleprompter-caps-lock-has-been-on-for-years/,Fake,20,49,43,5,14569.73333,10,10,1,3,6,0,0,6,4,766.8280702,10622.1886,2,0,0,0,18,2.222222222
9024,newslo.com,http://www.newslo.com/nnts-tucker-carlson-outraged-by-obama-climate-change-plan-earth-is-getting-cooler/,Fake,3,1,0,2,1.266666667,3,0,0,0,0,3,0,0,0,0.633333333,0.775,3,0,0,0,0,1.5
9025,newslo.com,http://www.newslo.com/brazils-loss-world-cup-voted-saddest-televised-death-since-ned-stark/,Fake,6,13,12,0,16.85,0,6,0,0,0,0,0,0,6,3.37,8.52,3,1,2,0,0,1.5
9026,newslo.com,http://www.newslo.com/nnts-allen-west-donald-sterlings-racist-remarks-distraction-benghazi/,Fake,1,0,1,0,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
9027,newslo.com,http://www.newslo.com/isis-lobbying-obama/,Fake,18,5,6,4,6838.7,12,6,1,9,1,1,0,2,4,402.2764706,4350.838235,6,0,0,0,12,3.6
9028,newslo.com,http://www.newslo.com/oklahoma-gun-range/,Fake,3,10,2,2,4072.7,2,1,1,0,0,0,1,0,1,2036.35,2693.55,1,0,0,0,2,1
9029,newslo.com,http://www.newslo.com/workers-congratulate-ceos-time-high-pay/,Fake,1,0,0,0,-1,1,0,0,0,0,1,0,0,0,-1,-1,1,0,0,0,0,1
9030,newslo.com,http://www.newslo.com/ohio-teachers-choose-sex-students/,Fake,1,0,0,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
9031,newslo.com,http://www.newslo.com/love-story-white-house/,Fake,1,0,0,0,-1,1,0,0,0,1,0,0,0,0,-1,-1,1,0,0,0,0,1
9032,newslo.com,http://www.newslo.com/nnts-louie-gohmerts-logic-companies-are-subject-to-laws-so-they-can-believe-in-god-like-people-too/,Fake,5,0,0,1,52.45,2,3,0,0,0,0,2,2,1,13.1125,27.8,2,0,0,0,3,5
9033,newslo.com,http://www.newslo.com/pat-robertson-my-tv-station-is-protecting-the-usa/,Fake,16,4,4,7,726,8,8,8,0,0,0,0,8,0,48.4,388.2,7,0,0,1,8,16
9034,newslo.com,http://www.newslo.com/pope-considers-allowing-priests-conjugal-visits/,Fake,2,0,0,0,3438.15,2,0,1,0,0,0,1,0,0,3438.15,3438.15,1,0,0,0,1,1
9035,newslo.com,http://www.newslo.com/benghazi-bobbleheads/,Fake,7,3,2,2,2187.333333,6,1,0,1,1,0,4,0,1,364.5555556,1093.425,1,0,0,0,6,1.75
9036,newslo.com,http://www.newslo.com/king-abdullah-consults-clint-eastwood-wild-west-experience-priceless-middle-east/,Fake,18,5,2,0,2189.533333,16,2,0,8,0,8,0,1,1,128.7960784,1148.927451,1,0,0,0,17,9
9037,newslo.com,http://www.newslo.com/va-secretary-shinsekis-resignation-lost-amid-mountains-paperwork-veterans-affairs/,Fake,4,1,0,0,4871.55,4,0,0,0,0,0,4,0,0,1623.85,4869.066667,1,0,0,0,3,4
9038,newslo.com,http://www.newslo.com/5-ways-to-keep-cool-this-summer-without-losing-your-shirt-or-credit-card-number/,Fake,4,0,0,0,65.06666667,3,1,0,0,0,1,2,1,0,21.68888889,37.07222222,1,0,0,2,1,4
9039,newslo.com,http://www.newslo.com/rick-snyder-its-not-our-fault-that-the-water-in-flint-is-only-hurting-black-people/,Fake,2,0,0,0,219.8833333,2,0,1,0,0,1,0,0,0,219.8833333,219.8833333,1,0,0,0,1,2
9040,newslo.com,http://www.newslo.com/hillary-paid-women-72-cents-per-dollar-paid-men-never-trusted-especially-monica/,Fake,12,5,1,2,2389.033333,12,0,1,8,1,1,1,0,0,217.1848485,233.5681818,7,2,0,0,3,3
9041,newslo.com,http://www.newslo.com/pegida-leader-steps-im-not-hitlers-lost-son/,Fake,8,4,4,2,6.783333333,8,0,0,0,1,7,0,0,0,0.969047619,3.783333333,7,1,0,0,0,8
9042,newslo.com,http://www.newslo.com/obama-offers-trade/,Fake,18,3,2,5,51,6,12,6,0,0,0,0,6,6,3,26.64901961,6,0,0,3,9,18
9043,newslo.com,http://www.newslo.com/millions-of-americans-who-just-lost-representative-democracy-outraged-at-himym-finale/,Fake,11,9,3,1,2919.833333,11,0,0,1,3,0,7,0,0,291.9833333,1834.08,1,0,0,0,10,1.833333333
9044,newslo.com,http://www.newslo.com/new-mexico-prisons-raffle-conjugal-visits-save-money/,Fake,4,1,0,0,37.7,4,0,0,2,2,0,0,0,0,12.56666667,24.31111111,1,0,1,1,1,4
9045,newslo.com,http://www.newslo.com/joseph-farah-calls-to-put-18-warning-on-any-movie-that-features-dinosaurs/,Fake,34,6,3,7,2936.05,25,9,8,1,8,0,8,9,0,88.97121212,1862.062121,1,0,0,0,33,17
9046,newslo.com,http://www.newslo.com/colorado-gop-tests-new-strategy-sends-gunmen-doors-hesitant-voters/,Fake,6,3,0,1,27.48333333,6,0,0,5,1,0,0,0,0,5.496666667,9.483333333,3,2,0,0,1,2
9047,newslo.com,http://www.newslo.com/free-parking-for-handicapped/,Fake,8,1,0,0,122.5666667,8,0,1,0,1,0,6,0,0,17.50952381,30.33095238,6,0,0,0,2,2
9048,newslo.com,http://www.newslo.com/oklahoma-gun-range-2/,Fake,24,30,15,10,4931.35,16,8,10,3,0,3,0,1,7,214.4065217,3945.142029,3,0,0,0,21,1.5
9049,newslo.com,http://www.newslo.com/scotus-establishment-clause-doesnt-apply-christianity/,Fake,3,1,0,0,2893.5,2,1,1,0,0,0,1,1,0,1446.75,2834.658333,1,0,0,0,2,3
9050,newslo.com,http://www.newslo.com/pope-concealed-atheist/,Fake,15,24,13,9,30.3,15,0,0,0,0,7,8,0,0,2.164285714,16.86428571,7,0,0,0,8,5
9051,newslo.com,http://www.newslo.com/sarah-palin-planned-parenthood-is-no-different-than-shooting-black-people-in-zimbabwe/,Fake,20,11,6,15,1400,9,11,0,0,9,0,0,0,11,73.68421053,1005.068421,1,0,0,0,19,6.666666667
9052,newslo.com,http://www.newslo.com/south-carolina-dmv-suspicious-teen-looks-unusually-confident-put-together-photo-id/,Fake,6,3,3,0,414.6166667,3,3,0,0,0,1,2,2,1,82.92333333,103.5533333,1,1,0,0,4,2
9053,newslo.com,http://www.newslo.com/pastor-john-piper-scotus-ruling-is-gods-mysterious-way-to-avoid-gay-sex/,Fake,8,1,0,0,2222.25,0,8,0,0,0,0,0,7,1,317.4642857,320.4642857,7,0,0,0,1,4
9054,newslo.com,http://www.newslo.com/millions-on-their-way-to-usa-after-ted-cruz-calls-the-world-to-come-support-religious-values/,Fake,38,25,17,4,2958,30,8,8,0,8,7,7,0,8,79.94594595,1542.525225,7,0,0,0,31,9.5
9055,newslo.com,http://www.newslo.com/gop-to-shut-down-gov-over-food-stamps-the-animals-mustnt-be-dependent-learn-to-take-care-of-themselves/,Fake,22,15,9,3,53,22,0,0,0,7,8,7,0,0,2.523809524,27.32301587,7,0,0,3,12,11
9056,newslo.com,http://www.newslo.com/greetings-from-the-parallel-universe-in-which-none-of-your-favorite-game-of-thrones-characters-have-died-horribly/,Fake,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
9057,newslo.com,http://www.newslo.com/obama-planning-trip-to-his-homeland-of-kenya-to-avoid-u-s-homeland-security/,Fake,9,1,3,1,4877.516667,0,9,0,0,0,0,0,0,9,609.6895833,612.9708333,7,1,0,0,1,4.5
9058,newslo.com,http://www.newslo.com/al-qaeda-calls-al-awlakis-prostitute-rampage-amateur-hour/,Fake,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
9059,newslo.com,http://www.newslo.com/scientists-posit-there-are-billions-of-earth-like-planets-but-only-one-weezer/,Fake,3,0,0,0,703.7333333,3,0,0,0,2,0,1,0,0,351.8666667,352.8166667,2,0,0,0,1,3
9060,newslo.com,http://www.newslo.com/nnts-louie-gohmert-raise-taxes-on-poor-people-because-they-can-pay-with-welfare/,Fake,1,0,0,0,-1,1,0,1,0,0,0,0,0,0,-1,-1,1,0,0,0,0,1
9061,newslo.com,http://www.newslo.com/washington-post-demands-return-of-segregation-because-staff-keep-puking-on-mulatto-babies/,Fake,1,0,1,1,-1,0,1,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,1
