,domain,url,urlType,R_norm_full_text_Flesch_reading_ease,R_norm_full_text_Flesch_kincaid_grade,R_norm_full_text_smog,R_norm_full_text_gunning_fog,R_norm_full_text_words_per_sentence,R_norm_full_text_capitalized_words,R_norm_full_text_lexicon,R_norm_full_text_urls_counts,R_norm_full_text_long_words,R_norm_full_text_syllables,R_norm_full_text_stop_words,R_norm_full_text_sentences,R_norm_full_text_linsear_write,R_norm_full_text_automated_readability,R_norm_full_text_characters_total,R_norm_full_text_coleman_liax,R_norm_full_text_difficult_words,R_norm_full_text_words_total
4459,www.cnbc.com,http://www.cnbc.com/2016/11/22/forget-trump-china-sulu-sea-piracy-is-threat-to-asia-trade.html,Reliable,0.188431099,0.286189684,0.588235294,1,0.818181818,0.094539527,0.126765083,0,0.157841141,0.156455797,0.021505824,0.055658627,0.166412214,0.247237569,0.139292092,0.717514124,0.558219178,0.121845526
4460,www.sfgate.com,http://www.sfgate.com/living/article/No-Evidence-of-Aloe-Vera-Found-in-the-Aloe-Vera-10630275.php,Reliable,0.31948324,0.237936772,0.551470588,0.509619051,0.610709906,0.287693562,0.367137356,0,0.377800407,0.433246857,0.005030301,0.222634508,0.157251908,0.197513812,0.389074591,0.589830508,0.945205479,0.376242671
4461,www.theguardian.com,https://www.theguardian.com/commentisfree/2016/nov/23/turkish-child-bride-turkey-child-rapists-marry-victims,Reliable,0.562732775,0.422628952,0.658088235,0.313726547,0.314552391,0.022819886,0.161745828,0,0.170570265,0.168229894,0.01490635,0.146567718,0.287531807,0.404696133,0.159347955,0.488700565,0.349315068,0.167728779
4462,www.theguardian.com,https://www.theguardian.com/sport/2016/nov/23/nrl-clears-jarryd-hayne-over-video-with-alleged-bikie-according-to-report,Reliable,0.338337989,0.207986689,0.525735294,0.722333282,0.490223464,0.027709861,0.0436457,0,0.053971487,0.048293754,0.06858818,0.024118738,0.178625954,0.186464088,0.045698063,0.638418079,0.154109589,0.039765486
4463,www.sfgate.com,http://www.sfgate.com/news/us/article/Doctor-Some-school-bus-crash-survivors-too-10632103.php,Reliable,0.322625698,0.321131448,0.610294118,0.261359287,0.590235608,0.382233089,0.536264442,0,0.630346232,0.655158651,0.002472691,0.33580705,0.287531807,0.277624309,0.588259536,0.668926554,0.73630137,0.551618659
4464,www.nydailynews.com,http://www.nydailynews.com/news/politics/s-gov-nikki-haley-picked-trump-u-n-ambassador-article-1.2884273,Reliable,0.114175978,0.211314476,0.536764706,0.781381262,0.663687151,0.09209454,0.08055199,0,0.100305499,0.103173019,0.034555825,0.040816327,0.091603053,0.179558011,0.090526123,0.710169492,0.297945205,0.078511343
4465,www.nydailynews.com,http://www.nydailynews.com/sports/basketball/nick-young-steals-pass-teammate-hits-game-winning-shot-article-1.2884253,Reliable,0.621857542,0.269550749,0.463235294,0.38229612,0.565642458,0.026894866,0.039794608,0,0.035132383,0.041508681,0.062358,0.024118738,0.198473282,0.223756906,0.038142772,0.357627119,0.085616438,0.043843997
4466,www.nydailynews.com,http://www.nydailynews.com/news/national/kansas-water-park-shutters-slide-killed-10-year-old-boy-article-1.2884168,Reliable,0.416666667,0.292845258,0.617647059,0.521671185,0.618435754,0.032599837,0.073170732,0,0.082484725,0.083616045,0.036405728,0.040816327,0.292620865,0.266574586,0.076331334,0.570621469,0.191780822,0.074687739
4467,www.theguardian.com,https://www.theguardian.com/politics/2016/nov/23/the-tarantula-stays-tory-chief-whip-wont-remove-pet-spider-from-office-gavin-williamson,Reliable,0.334613594,0.207986689,0.544117647,0.628737169,0.513791899,0.017114914,0.0436457,0,0.048879837,0.04949112,0.066517455,0.024118738,0.236641221,0.178176796,0.045423325,0.586440678,0.136986301,0.04104002
4468,uk.reuters.com,http://uk.reuters.com/article/us-health-zika-asia-analysis-idUKKBN13I0AF,Reliable,0.137569832,0.331114809,0.716911765,0.658718797,0.514778485,0.150774246,0.234595635,0,0.293279022,0.308720814,0.00986991,0.153988868,0.166412214,0.29558011,0.26887678,0.836158192,0.801369863,0.234259495
4469,bleacherreport.com,http://bleacherreport.com/articles/2677803-video-released-of-fans-sleeping-in-old-trafford-before-manchester-united-arsenal,Reliable,0.231028864,0.327787022,0.694852941,0.768290565,0.546787709,0.016299919,0.031771502,0,0.039205703,0.038914388,0.086101906,0.016697588,0.526717557,0.313535912,0.035212235,0.760451977,0.126712329,0.031353556
4470,www.chron.com,http://www.chron.com/neighborhood/dayton/sports/article/Dayton-s-McQuirter-signs-with-UH-Cougars-10626079.php,Reliable,0.34613594,0.216306156,0.452205882,0.563084352,0.439944134,0.036674817,0.027599487,0,0.034114053,0.033326681,0.098947105,0.016697588,0.217557252,0.168508287,0.029259581,0.566666667,0.085616438,0.027020138
4471,www.cbsnews.com,http://www.cbsnews.com/videos/sophias-secret/,Reliable,0.670274674,0.227953411,0,0.535710486,0.256424581,0.00407498,0.005455712,0,0.005600815,0.00618639,0.322257511,0.003710575,0.259541985,0.214088398,0.005952654,0.491525424,0.023972603,0.006372674
4472,uk.reuters.com,http://uk.reuters.com/article/uk-china-mongolia-tibet-idUKKBN13F0N0,Reliable,0.202281192,0.267886855,0.573529412,0.845022216,0.73037342,0.059494703,0.066110398,0,0.08910387,0.081620435,0.043236142,0.029684601,0.307888041,0.236187845,0.074179221,0.766666667,0.253424658,0.063216926
4473,bleacherreport.com,http://bleacherreport.com/articles/2676838-middlesbrough-vs-chelsea-live-score-highlights-from-premier-league,Reliable,0.437267225,0.144758735,0.404411765,0.620788265,0.486795328,0.02200489,0.025353017,0,0.027494908,0.028537218,0.10160813,0.014842301,0.084923664,0.113259669,0.026649572,0.489830508,0.089041096,0.026255417
4474,www.ndtv.com,http://www.ndtv.com/world-news/queen-elizabeth-to-invite-donald-trump-to-britain-for-state-visit-report-1627793,Reliable,0.333682495,0.27953411,0.647058824,0.600908649,0.519994119,0.052159739,0.052952503,0,0.065173116,0.05787268,0.055089458,0.029684601,0.328244275,0.279005525,0.055130729,0.639548023,0.157534247,0.049706857
4475,www.usatoday.com,http://www.usatoday.com/story/tech/columnist/2016/11/20/trans-pacific-partnership-may-not-dead-yet/93986892/,Reliable,0.304352886,0.244592346,0.584558824,0.756270311,0.707189701,0.110839446,0.237804878,0,0.265274949,0.281979645,0.009981969,0.12244898,0.251908397,0.212707182,0.25486515,0.671751412,0.825342466,0.23222024
4476,www.usatoday.com,http://www.usatoday.com/story/sports/olympics/2016/11/23/missy-franklin-cal-dave-durden/94340952/,Reliable,0.573556797,0.15640599,0.386029412,0,0.245877054,1,1,0,1,1,0,1,0.267175573,0.147790055,1,0.468361582,0.678082192,1
4477,uk.reuters.com,http://uk.reuters.com/article/us-health-hospitals-nature-idUKKBN13I1VF,Reliable,0.502650932,0.38658147,0.645051195,0.566981825,0.151802812,0.155520995,0.263533611,0,0.285597381,0.268823707,0.073118234,0.251396648,0.107692308,0.39295393,0.277408768,0.841982959,0.289108911,0.246125798
4478,nypost.com,http://nypost.com/2016/11/23/ex-rutgers-athlete-reportedly-apologized-to-woman-he-allegedly-assaulted/,Reliable,0.363263212,0.146964856,0.406143345,0.697489053,0.127345845,0.038880249,0.03271862,0,0.035188216,0.033565165,0.473843868,0.033519553,0.023504274,0.105691057,0.033601625,0.627420604,0.041584158,0.027803099
4479,www.cnbc.com,http://www.cnbc.com/2016/11/23/reuters-america-iraq-willing-to-cut-oil-output-in-opecs-plan-to-boost-prices-minister.html,Reliable,0.72036942,0.230031949,0.481228669,0.668563365,0.483914209,0.027993779,0.0148721,0,0.01391162,0.012700333,0.581046639,0.011173184,0.202279202,0.219512195,0.014065797,0.46862897,0.017821782,0.018231541
4480,www.businessinsider.com,http://www.businessinsider.com/how-to-stop-worrying-about-email-during-your-holiday-vacation-2016-11,Reliable,0.785017958,0.293929712,0.566552901,0.306510176,0.184220605,0.150855365,0.284949435,0,0.266775777,0.279104929,0.057889015,0.290502793,0.304843305,0.254742547,0.276236618,0.494965143,0.21980198,0.295350957
4481,www.businessinsider.com,http://www.businessinsider.com/treasury-bond-market-update-november-23-2016-2016-11,Reliable,1,0,0.259385666,0.423385751,0.528596962,0.01244168,0.042236764,0,0.034369885,0.026005443,0.365230533,0.027932961,0.025641026,0,0.033289052,0,0.01980198,0.04284412
4482,www.businessinsider.com,http://www.businessinsider.com/how-to-not-gain-weight-thanksgiving-2016-11,Reliable,0.462801437,0.565495208,0,0.696819425,0.336461126,0,0,0,0,0,1,0,0.495726496,0.566395664,0,0.657629744,0,0
4483,www.cnbc.com,http://www.cnbc.com/2016/11/23/trump-may-not-snuff-out-renewable-energy-industry-despite-his-doubts-on-climate-change.html,Reliable,0.264580127,0.488817891,0.706484642,0.730935025,0.584450402,0.197511664,0.378346222,0,0.402618658,0.409434533,0.044101319,0.245810056,0.117948718,0.45799458,0.39368602,0.800929512,0.423762376,0.358249772
4484,www.bloomberg.com,http://www.bloomberg.com/news/articles/2016-11-23/u-k-growth-forecast-cut-as-hammond-cites-brexit-uncertainty,Reliable,0.366683769,0.354632588,0.61774744,0.779971973,0.781692838,0.125972006,0.251041047,0,0.252045827,0.248866042,0.079684182,0.134078212,0.158119658,0.365853659,0.252871767,0.707203718,0.261386139,0.229261623
4485,uk.reuters.com,http://uk.reuters.com/article/us-usa-recall-milliken-idUKKBN13I1XN,Reliable,0.487429451,0.517571885,0.634812287,0.787312644,0.222520107,0.048211509,0.045211184,0,0.051554828,0.047475053,0.352757085,0.044692737,0.461538462,0.493224932,0.046260842,0.666924864,0.071287129,0.045123063
4486,www.cbsnews.com,http://www.cbsnews.com/news/grocery-shopping-apps-bring-wave-of-change-to-one-of-the-oldest-chores/,Reliable,0.815802976,0.249201278,0.450511945,0.373678832,0.04155496,0.066874028,0.124330756,0,0.115384615,0.111279105,0.156743566,0.145251397,0.068376068,0.227642276,0.116511682,0.45003873,0.108910891,0.121695533
4487,www.ndtv.com,http://www.ndtv.com/india-news/lok-sabha-proceedings-washed-out-for-5th-day-over-demonetisation-1629169,Reliable,0.461946297,0.776357827,0.853242321,0.501064336,0.340116988,0.150855365,0.192742415,0,0.186579378,0.200483822,0.097591917,0.162011173,0.276353276,0.796747967,0.200125029,0.769945778,0.182178218,0.192342753
4488,www.cbssports.com,http://www.cbssports.com/nfl/news/bears-leonard-floyd-released-from-hospital-after-leaving-game-with-neck-injury/,Reliable,0.800581495,0.092651757,0.402730375,0.338424573,0.111733165,0.062208398,0.067816776,0,0.066284779,0.054429997,0.27272644,0.072625698,0.107692308,0.094850949,0.062436509,0.391169636,0.045544554,0.06426618
4489,www.chron.com,http://www.chron.com/business/real-estate/article/Apartment-developer-buying-historic-Heights-10625519.php,Reliable,0.580297589,0.936102236,0.880546075,0.419993019,0.462293522,0.203732504,0.193932183,0,0.224222586,0.203205322,0.09310899,0.150837989,0.418803419,1,0.207314214,0.865220759,0.148514851,0.200546946
4490,www.usatoday.com,http://www.usatoday.com/story/sports/nfl/redskins/2016/11/20/kirk-cousins-aaron-rodgers-washington-green-bay-packers/94198800/,Reliable,0.709252608,0.21086262,0.47440273,0.230093604,0.535167955,1,0.810232005,0,0.72913257,0.709404294,0.007956682,0.547486034,0.230769231,0.200542005,0.745721654,0.369481022,0.35049505,0.762534184
4491,people.com,http://people.com/style/kim-kardashian-khloe-kardashian-model-yeezy-season-3-photoshoot-kanye-west/,Reliable,0.62613306,0.31629393,0.549488055,0.573194923,0.250287246,0.121306376,0.105294468,0,0.099836334,0.100997883,0.184675162,0.094972067,0.253561254,0.265582656,0.099554583,0.46398141,0.112871287,0.102096627
4492,www.chron.com,http://www.chron.com/neighborhood/cleveland/news/article/Irish-cyclist-shares-his-take-on-Houston-and-10633838.php,Reliable,0.96938601,0.182108626,0.43003413,0.077861988,0,0.496111975,0.51635931,0,0.456628478,0.454188086,0.021652532,0.648044693,0.153846154,0.151761518,0.466359303,0.239349342,0.279207921,0.537830447
4493,www.bloomberg.com,http://www.bloomberg.com/news/articles/2016-11-24/venezuela-s-currency-just-had-the-biggest-monthly-collapse-ever,Reliable,0.285787583,0.293929712,0.583617747,0.714997398,0.48635145,0.082426128,0.151695419,0,0.166939444,0.156939825,0.138934468,0.100558659,0.299145299,0.268292683,0.154801907,0.724244771,0.166336634,0.137648131
4494,uk.reuters.com,http://uk.reuters.com/article/uk-soccer-england-liv-klopp-idUKKBN13I0PU,Reliable,0.647340517,0.533546326,0.699658703,0.34038752,0.151474531,0.069984448,0.086853064,0,0.087561375,0.079830662,0.217553088,0.089385475,0.478632479,0.563685637,0.08416035,0.590240124,0.061386139,0.084776664
4495,uk.reuters.com,http://uk.reuters.com/article/uk-mideast-crisis-syria-germany-idUKKBN13I03X,Reliable,0.437489311,0.348242812,0.576791809,0.760082984,0.453607647,0.172628305,0.154074955,0,0.167757774,0.149682492,0.135780268,0.106145251,0.068376068,0.322493225,0.149488161,0.590240124,0.184158416,0.140838651
4496,www.cbssports.com,http://www.cbssports.com/college-basketball/news/despite-loss-give-tom-crean-credit-not-grief-for-playing-game-at-fort-wayne/,Reliable,0.791345989,0.185303514,0.467576792,0.331612732,0.155085627,0.152410575,0.253420583,0,0.2299509,0.21983671,0.072786387,0.251396648,0.225071225,0.184281843,0.233648511,0.396591789,0.196039604,0.247037375
4497,www.usatoday.com,http://www.usatoday.com/story/tech/reviewedcom/2016/11/22/the-best-black-friday-and-cyber-monday-appliance-deals/94295046/,Reliable,0.807764666,0.261980831,0.488054608,0.254631609,0.078984019,0.189735614,0.370017847,0,0.337152209,0.331418204,0.041993315,0.407821229,0.162393162,0.265582656,0.359693678,0.513555383,0.271287129,0.370100273
4498,www.bloomberg.com,https://www.bloomberg.com/news/articles/2016-11-23/rbs-sale-delay-leaves-u-k-facing-22-3-billion-hole-in-budget,Reliable,0.575166752,0.239616613,0.518771331,0.643735573,0.486058981,0.144634526,0.178465199,0,0.169394435,0.161778047,0.11912239,0.117318436,0.010683761,0.227642276,0.16878956,0.504260263,0.174257426,0.159981768
4499,www.chron.com,http://www.chron.com/life/holidays/article/Only-in-Texas-Lone-Star-State-has-own-history-of-10630736.php,Reliable,0.938087908,0.236421725,0.423208191,0.025903837,0.145442359,0.586314152,0.604997026,0,0.548281506,0.605080133,0.011923334,0.69273743,0,0.138211382,0.59123232,0.360185902,0.24950495,0.68094804
4500,nypost.com,http://nypost.com/2016/11/23/rangers-injuries-create-a-chance-a-surprising-brandon-pirri-seizes/,Reliable,0.949033692,0.284345048,0.457337884,0.238900045,0.094193422,0.082426128,0.174895895,0,0.164484452,0.154218325,0.099961872,0.206703911,0.042735043,0.268292683,0.165585684,0.432223083,0.124752475,0.188240656
4501,www.bloomberg.com,https://www.bloomberg.com/news/articles/2016-11-24/eu-parliament-urges-suspension-of-turkey-s-membership-talks,Reliable,0.170514794,0.450479233,0.750853242,0.802116219,0.349865952,0.121306376,0.147531231,0,0.165302782,0.161475658,0.142692881,0.111731844,0.356125356,0.455284553,0.160818942,0.96281952,0.194059406,0.134001823
4502,www.bloomberg.com,https://www.bloomberg.com/gadfly/articles/2016-11-24/the-buybacks-aren-t-working-and-that-s-no-bad-thing,Reliable,0.451342569,0.354632588,0.593856655,0.618499343,0.389718136,0.127527216,0.249851279,0,0.255319149,0.239189598,0.079684182,0.184357542,0.196581197,0.346883469,0.247167305,0.652982184,0.255445545,0.229261623
4503,www.ndtv.com,http://www.ndtv.com/india-news/check-on-notes-ban-in-bihar-has-bureaucrats-sent-by-delhi-worried-1629742,Reliable,0.306139901,0.830670927,0.802047782,0.731473601,0.391995404,0.062208398,0.129089827,0,0.140752864,0.13395827,0.160188945,0.094972067,0.264957265,0.859078591,0.133781355,0.806351665,0.154455446,0.118960802
4504,nypost.com,http://nypost.com/2016/11/23/be-thankful-for-all-you-have-to-grumble-about/,Reliable,0.487258423,0.236421725,0.532423208,0.644114577,0.223299458,0.155520995,0.237953599,0,0.24304419,0.244632598,0.079307201,0.217877095,0.085470085,0.216802168,0.247323591,0.728117738,0.289108911,0.2301732
4505,www.chron.com,http://www.chron.com/news/houston-texas/article/Police-on-scene-as-hordes-of-Houstonians-swarm-10633990.php,Reliable,0.794082435,0.185303514,0.467576792,0.139714146,0.141738394,0.132192846,0.180844735,0,0.171849427,0.164499546,0.103266385,0.189944134,0.014957265,0.146341463,0.168164414,0.368706429,0.085148515,0.182771194
4506,www.bloomberg.com,http://www.bloomberg.com/news/articles/2016-11-23/central-banker-missing-in-action-as-india-escalates-war-on-cash,Reliable,0.426543527,0.361022364,0.600682594,0.699293176,0.504415707,0.244167963,0.365258775,0,0.361702128,0.372845479,0.043934565,0.262569832,0.264957265,0.314363144,0.363444557,0.621223857,0.423762376,0.359161349
4507,www.bloomberg.com,http://www.bloomberg.com/news/articles/2016-11-24/u-k-workers-face-dreadful-decade-of-wage-stagnation-ifs-says,Reliable,0.415084659,0.239616613,0.498293515,1,0.557640751,0.054432348,0.075550268,0,0.072831424,0.073480496,0.261164617,0.044692737,0.076923077,0.20596206,0.073298429,0.562354764,0.116831683,0.067912489
4508,www.bloomberg.com,https://www.bloomberg.com/news/articles/2016-11-22/mexico-set-to-receive-2-9-billion-oil-hedge-windfall-imf-says,Reliable,0.46416966,0.303514377,0.542662116,0.789836377,1,0.054432348,0.060678168,0,0.049918167,0.052615664,0.300670159,0.022346369,0.259259259,0.246612466,0.052824881,0.325329202,0.053465347,0.056517776
4509,www.businessinsider.com,http://www.businessinsider.com/ap-americans-who-live-near-border-say-trumps-wall-is-unwelcome-2016-11,Reliable,0.611082606,0.284345048,0.532423208,0.504733536,0.319463254,0.379471229,0.596073766,1,0.601472995,0.586634412,0.016517565,0.519553073,0.170940171,0.27100271,0.592951473,0.580945004,0.6,0.605287147
4510,uk.reuters.com,http://uk.reuters.com/article/uk-soccer-champions-mon-mci-kompany-idUKKBN13H216,Reliable,0.633487258,0.45686901,0.692832765,0.52856318,0.215817694,0.083981337,0.04164188,0,0.045826514,0.039008164,0.389880858,0.039106145,0.495726496,0.45799458,0.041572243,0.643687064,0.037623762,0.038742024
4511,www.ndtv.com,http://www.ndtv.com/india-news/switzerland-to-share-information-on-indians-holding-swiss-bank-accounts-from-2018-1628840,Reliable,0,0.415335463,0.631399317,0.800887905,0.469290763,0.211508554,0.245092207,0,0.281505728,0.274871485,0.085258961,0.162011173,0.253561254,0.376693767,0.266781277,0.96281952,0.295049505,0.216499544
4512,www.ndtv.com,http://www.ndtv.com/india-news/these-asian-cities-offer-the-best-property-bargains-of-2017-1628474,Reliable,0.472036942,0.773162939,0.80887372,0.699124772,0.293374186,0.073094868,0.155264723,0,0.159574468,0.156032658,0.125823275,0.134078212,0.282051282,0.780487805,0.157615066,0.729666925,0.198019802,0.151777575
4513,www.sfgate.com,http://www.sfgate.com/bayarea/article/Person-killed-crossing-Caltrain-tracks-in-San-10631383.php,Reliable,0.503506071,0.389776358,0.593856655,0.545321553,0.147762425,0.069984448,0.052349792,0,0.061374795,0.048684608,0.35035713,0.05027933,0.253561254,0.390243902,0.052199734,0.693261038,0.04950495,0.045578851
4514,www.bloomberg.com,http://www.bloomberg.com/news/articles/2016-11-22/credit-suisse-said-to-face-tax-probe-over-undeclared-accounts,Reliable,0.554301351,0.325878594,0.549488055,0.531969919,0.582573727,0.286158631,0.401546698,0,0.409983633,0.382219534,0.041369816,0.25698324,0.259259259,0.298102981,0.390482144,0.567776917,0.326732673,0.373746582
4515,www.bloomberg.com,https://www.bloomberg.com/view/articles/2016-11-22/india-s-misguided-war-on-cash,Reliable,0.347015564,0.28115016,0.559726962,0.810566221,0.202085922,0.108864697,0.223676383,0,0.237315876,0.245842153,0.086745393,0.206703911,0.113960114,0.238482385,0.235523951,0.782339272,0.328712871,0.213309025
4516,www.ndtv.com,http://www.ndtv.com/world-news/us-issues-europe-travel-alert-after-france-busted-isis-plot-1628571,Reliable,0.260646485,1,1,0.863450972,0.602882038,0.060653188,0.09815586,0,0.117839607,0.119141216,0.182452942,0.067039106,0.310541311,0.978319783,0.110885364,1,0.144554455,0.103463993
4517,uk.reuters.com,http://uk.reuters.com/article/uk-britain-iran-nazanin-idUKKBN13H1BU,Reliable,0.361552933,0.322683706,0.566552901,0.638622353,0.13538874,0.068429238,0.03866746,0,0.044189853,0.044451164,0.38698977,0.044692737,0.192307692,0.322493225,0.044932406,0.94422928,0.051485149,0.039197812
4518,www.bloomberg.com,http://www.bloomberg.com/news/articles/2016-11-22/deal-maker-or-deal-shredder-trump-s-choice-is-critical-for-iran,Reliable,0.550196682,0.220447284,0.491467577,0.754073735,0.601403564,0.255054432,0.262343843,0,0.267594108,0.250377986,0.07196637,0.167597765,0.175213675,0.192411924,0.258263656,0.557707204,0.300990099,0.249316317
4519,www.cnbc.com,http://www.cnbc.com/2016/11/22/trump-tpp-yuan-sdr-make-us-china-joint-commission-trade-talks-a-very-different-scene.html,Reliable,0.127073713,0.380191693,0.641638225,0.813611005,0.55066477,0.256609642,0.375371802,0,0.409165303,0.426973087,0.044352937,0.251396648,0.521367521,0.322493225,0.401344065,0.854376452,0.475247525,0.356882407
4520,nypost.com,http://nypost.com/2016/11/21/two-officers-shot-in-series-of-ambushes-across-two-states/,Reliable,0.475115444,0.207667732,0.498293515,0.420133097,0.279606175,0.099533437,0.168947055,0,0.16202946,0.161778047,0.122397448,0.139664804,0.131623932,0.132791328,0.156442916,0.413632843,0.130693069,0.155879672
4521,www.chron.com,http://www.chron.com/sports/texans/article/Laser-pointer-very-distracting-to-Texans-Brock-10629652.php,Reliable,0.547460236,0.667731629,0.771331058,0.27133359,0.61461126,0.177293935,0.161213563,0,0.157937807,0.161778047,0.111692509,0.111731844,0.327635328,0.615176152,0.156364773,0.514329977,0.065346535,0.170009116
4522,www.chron.com,http://www.chron.com/life/travel/article/Both-major-Houston-airports-land-among-the-worst-10628456.php,Reliable,0.354198734,0.805111821,0.754266212,0,0.169117011,0.199066874,0.153480071,0,0.14893617,0.167825824,0.128196143,0.150837989,1,0.704607046,0.145971712,0.464756003,0.027722772,0.149042844
4523,www.bloomberg.com,https://www.bloomberg.com/view/articles/2016-11-22/index-fund-bans-and-hedge-fund-data,Reliable,0.64545921,0.361022364,0.587030717,0.448266876,0.160000879,0.483670295,1,0,1,1,0,1,0.339031339,0.314363144,1,0.612703331,1,1
4524,www.usatoday.com,http://www.usatoday.com/story/news/nation-now/2016/11/24/what-know-greyhounds-winning-national-dog-show-breed/94397108/,Reliable,0.658970412,0.214057508,0.464163823,0.406207556,0.097855228,0.146189736,0.135633551,0,0.112111293,0.123979438,0.145625748,0.145251397,0.401709402,0.214092141,0.131515199,0.51742835,0.120792079,0.131267092
4525,bleacherreport.com,http://bleacherreport.com/articles/2664142-joe-berger-injury-updates-on-vikings-centers-concussion-and-return,Reliable,0.617752694,0.217252396,0.467576792,0.66269107,0.288934926,0.063763608,0.049375372,0,0.045826514,0.040520109,0.362670623,0.039106145,0.153846154,0.216802168,0.043916543,0.427575523,0.053465347,0.043299909
4526,uk.reuters.com,http://uk.reuters.com/article/us-alitalia-restructuring-idUKKBN13J1Q2,Reliable,0.424833248,0.399361022,0.614334471,0.690363625,0.511864697,0.202177294,0.348602023,0,0.365793781,0.346235259,0.049499563,0.240223464,0.183760684,0.365853659,0.350394624,0.688613478,0.384158416,0.330902461
4527,www.cnbc.com,http://www.cnbc.com/2016/11/24/logbooks-from-age-of-exploration-shed-new-light-on-size-of-antarctic-sea-ice.html,Reliable,0.595534479,0.493540052,0.677740864,0.657157718,0.498039216,0.076033058,0.202034884,0,0.196098563,0.205413422,0.092678883,0.258426966,0.451282051,0.450787402,0.201609041,0.641975309,0.426666667,0.222632226
4528,www.usatoday.com,http://www.usatoday.com/story/travel/roadwarriorvoices/2016/11/20/best-us-cities-culture/94080402/,Reliable,0.42145821,0.149870801,0.508305648,0.622653425,0.522689076,0.376859504,0.401889535,0,0.414784394,0.414905451,0.036020177,0.505617978,0.246153846,0.12992126,0.407719567,0.640603567,0.791111111,0.439114391
4529,www.cbssports.com,http://www.cbssports.com/nfl/news/ben-roethlisberger-ties-a-browns-qb-for-most-wins-at-browns-stadium/,Reliable,0.815451492,0.067183463,0.438538206,0.194660859,0.312941176,0.061157025,0.081395349,0,0.060574949,0.071931776,0.236936814,0.123595506,0.258461538,0.082677165,0.078919644,0.528806584,0.088888889,0.086100861
4530,www.chron.com,http://www.chron.com/sports/article/Lahaina-Civic-Center-adds-quaintness-to-Maui-10626662.php,Reliable,0.564315353,0.242894057,0.558139535,0.057474656,0.608403361,0.611570248,0.76744186,0,0.717659138,0.74601409,0.005663727,0.898876404,0,0.224409449,0.748108419,0.581618656,0.488888889,0.83702337
4531,www.cbssports.com,http://www.cbssports.com/fantasy/baseball/news/fantasy-baseball-highlighting-top-third-base-prospects-for-2017/,Reliable,0.996443391,0.273901809,0.511627907,0.358748746,0.852581032,0.204958678,0.471656977,0,0.324435318,0.414905451,0.020748398,0.505617978,0.233846154,0.228346457,0.403313859,0.168038409,0.528888889,0.5799508
4532,www.sfgate.com,http://www.sfgate.com/politics/article/SF-moderates-win-control-of-Board-of-Supervisors-10633004.php,Reliable,0.441217151,0.204134367,0.594684385,0.596312964,0.452834225,0.252892562,0.431686047,0,0.45174538,0.451612903,0.03280314,0.573033708,0.533333333,0.196850394,0.443444115,0.752400549,0.844444444,0.463099631
4533,www.chron.com,http://www.chron.com/news/us/article/Repo-man-pays-off-elderly-couple-s-car-gives-it-10632723.php,Reliable,1,0.007751938,0.335548173,0.361879914,0.251336898,0.016528926,0.044331395,1,0.024640657,0.034482759,0.361156402,0.078651685,0.284615385,0.023622047,0.037256968,0.250342936,0.075555556,0.049200492
4534,www.ndtv.com,http://www.ndtv.com/lucknow-news/constable-suspended-for-allegedly-misbehaving-with-people-outside-lucknow-bank-1629416,Reliable,0.129421063,0.49870801,0.823920266,0.945273524,0.373755656,0.051239669,0.07994186,0,0.094455852,0.090841676,0.258302583,0.101123596,0.707692308,0.492125984,0.088976152,1,0.226666667,0.077490775
4535,people.com,http://people.com/style/designer-zaid-affas-profile/,Reliable,0.89626556,0.263565891,0.574750831,0.129098577,0.028462998,0.115702479,0.42005814,0,0.395277207,0.384130515,0.033197986,1,0.523076923,0.248031496,0.388564314,0.478052126,0.613333333,0.4600246
4536,www.ndtv.com,http://www.ndtv.com/world-news/us-china-agree-on-tougher-un-sanctions-against-north-korea-1629429,Reliable,0.327405651,1,0.930232558,0.962784193,0.853869969,0.112396694,0.202034884,0,0.23100616,0.19873934,0.100972828,0.168539326,0.8,1,0.206302078,0.816872428,0.448888889,0.206642066
4537,www.bloomberg.com,https://www.bloomberg.com/view/articles/2016-11-22/four-2016-election-myths-that-need-to-die,Reliable,0.631495752,0.170542636,0.521594684,0.437686837,0.371867008,0.183471074,0.339389535,0,0.350102669,0.322580645,0.051542093,0.471910112,0.233846154,0.151574803,0.324968873,0.580932785,0.555555556,0.349938499
4538,www.cbsnews.com,http://www.cbsnews.com/news/utah-charges-murder-victim-forced-to-dig-his-own-grave/,Reliable,0.807350326,0.049095607,0.405315615,0.515441752,0.341176471,0.074380165,0.180959302,0,0.1724846,0.15609937,0.113672761,0.258426966,0.209230769,0.07480315,0.168757782,0.481481481,0.333333333,0.185731857
4539,people.com,http://people.com/babies/marcela-valladolid-daughter-nursery-pink-mexican-inspired/,Reliable,0.797273266,0.188630491,0.554817276,0.428321785,0.376470588,0.099173554,0.177325581,0,0.174537988,0.173155358,0.103400756,0.269662921,0.502564103,0.187007874,0.176228331,0.633058985,0.315555556,0.202337023
4540,people.com,http://people.com/movies/in-the-disney-dazzler-moana-a-girl-braves-the-ocean-and-stands-up-to-dwayne-johnson/,Reliable,0.71230982,0.413436693,0.604651163,0.602117368,0.675703325,0.087603306,0.193313953,0,0.19301848,0.18131257,0.093581928,0.213483146,0.461538462,0.405511811,0.184656642,0.534293553,0.351111111,0.220787208
