,domain,url,urlType,M_dollar,M_dblApostrophe,M_comma,M_-LRB-,M_-RRB-,M_dot,M_colon,M_ADD,M_AFX,M_CC,M_CD,M_DT,M_EX,M_FW,M_HYPH,M_IN,M_JJ,M_JJR,M_JJS,M_LS,M_MD,M_NFP,M_NN,M_NNP,M_NNPS,M_NNS,M_PDT,M_POS,M_PRP,M_PRP$,M_RB,M_RBR,M_RBS,M_RP,M_SYM,M_TO,M_UH,M_VB,M_VBD,M_VBG,M_VBN,M_VBP,M_VBZ,M_WDT,M_WP,M_WP$,M_WRB,M_XX,M__SP,M_dblSpecialApostrophe
4847,nytimes.com,https://www.nytimes.com/2002/04/21/nyregion/quake-is-felt-from-boston-to-baltimore.html,Reliable,-1,-1,35,-1,-1,32,1,-1,-1,-1,11,1,-1,-1,3,8,23,-1,-1,-1,2,-1,64,86,-1,18,-1,-1,1,-1,14,1,-1,-1,-1,-1,3,18,38,9,2,2,5,-1,-1,-1,-1,-1,-1,-1
4848,nytimes.com,https://www.nytimes.com/2002/04/21/opinion/the-selling-of-an-energy-policy.html,Reliable,-1,-1,16,-1,-1,31,2,-1,-1,-1,1,1,-1,-1,5,3,43,3,1,-1,4,-1,100,20,2,40,-1,-1,1,-1,20,1,-1,-1,-1,-1,3,28,7,23,5,10,12,-1,-1,-1,-1,-1,-1,-1
4849,nytimes.com,https://www.nytimes.com/2002/04/21/nyregion/beloved-hero-and-despised-traitor.html,Reliable,-1,-1,89,-1,-1,65,-1,-1,-1,-1,16,2,-1,-1,3,11,63,1,-1,-1,7,-1,176,162,2,56,-1,-1,2,-1,51,1,-1,-1,-1,-1,5,42,53,16,11,15,16,-1,-1,2,-1,-1,-1,-1
4850,nytimes.com,https://www.nytimes.com/2002/04/21/travel/where-nothing-says-everything.html,Reliable,-1,-1,83,-1,-1,57,7,-1,-1,1,6,3,-1,-1,4,19,68,1,-1,-1,5,-1,145,45,1,74,-1,-1,7,-1,51,3,-1,-1,-1,-1,5,41,37,36,19,11,13,-1,-1,-1,-1,-1,-1,-1
4851,nytimes.com,https://www.nytimes.com/2002/04/21/business/market-insight-freddie-and-fannie-look-solid-and-steady.html,Reliable,3,-1,27,1,1,38,1,-1,-1,1,35,1,-1,-1,3,6,27,2,3,-1,5,-1,89,48,3,43,-1,-1,2,-1,12,3,-1,-1,-1,-1,3,27,2,10,3,11,7,-1,-1,-1,-1,-1,-1,-1
4852,nytimes.com,https://www.nytimes.com/2002/04/21/books/you-can-t-take-it-with-you.html,Reliable,1,-1,23,-1,-1,20,3,-1,-1,-1,2,2,-1,-1,8,4,42,-1,-1,-1,3,-1,80,32,1,41,-1,-1,5,-1,19,-1,-1,-1,-1,-1,1,14,3,5,8,14,17,-1,-1,-1,-1,-1,-1,-1
4853,nytimes.com,https://www.nytimes.com/2002/04/21/nyregion/the-women-of-sing-sing.html,Reliable,2,-1,127,1,1,122,9,-1,-1,-1,36,1,-1,-1,11,14,97,5,1,-1,8,-1,248,169,3,119,-1,-1,7,-1,65,4,-1,1,-1,-1,9,84,85,36,19,22,27,-1,-1,1,-1,-1,-1,-1
4854,nytimes.com,https://www.nytimes.com/2002/04/21/opinion/changing-the-channel.html,Reliable,-1,-1,15,-1,-1,21,6,-1,-1,-1,3,5,-1,-1,1,4,17,-1,-1,2,-1,-1,49,46,4,10,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,10,7,7,-1,6,9,-1,-1,-1,1,-1,-1,-1
4855,nytimes.com,https://www.nytimes.com/2002/04/21/nyregion/layne-staley-34-alice-in-chains-singer-dies.html,Reliable,-1,-1,29,-1,-1,13,1,-1,-1,1,5,2,-1,1,1,3,18,-1,-1,-1,-1,-1,39,49,1,20,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,1,7,12,7,5,2,-1,-1,-1,-1,-1,-1,-1,-1
4856,nytimes.com,https://www.nytimes.com/2002/04/21/realestate/if-you-re-thinking-of-living-in-iselin-nj-curry-and-saris-spice-a-typical-suburb.html,Reliable,9,-1,92,1,1,79,10,-1,-1,-1,79,3,-1,-1,17,11,94,1,1,-1,3,-1,249,205,3,117,-1,-1,-1,-1,28,2,-1,-1,2,-1,3,30,64,33,14,18,13,-1,-1,-1,1,-1,-1,-1
4857,nytimes.com,https://www.nytimes.com/2002/04/22/business/times-discovery-deal.html,Reliable,-1,-1,6,-1,-1,5,-1,-1,-1,-1,2,-1,-1,-1,2,1,8,1,-1,-1,-1,-1,14,29,-1,6,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,3,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
4858,nytimes.com,https://www.nytimes.com/2002/04/22/world/koizumi-s-visit-to-war-shrine-angers-japan-s-neighbors.html,Reliable,-1,-1,46,-1,-1,30,-1,-1,-1,-1,12,2,-1,-1,3,6,49,2,1,-1,3,-1,103,85,6,37,-1,-1,1,-1,19,1,-1,-1,-1,-1,3,21,25,18,8,7,8,2,-1,1,-1,-1,-1,-1
4859,nytimes.com,https://www.nytimes.com/2002/04/22/sports/hockey-milbury-is-waiting-for-calls.html,Reliable,-1,-1,21,-1,-1,30,4,-1,-1,-1,9,-1,-1,-1,2,4,19,-1,-1,-1,4,1,64,62,7,28,-1,-1,-1,-1,12,2,-1,2,1,-1,3,24,29,11,8,4,2,-1,-1,-1,-1,-1,-1,-1
4860,nytimes.com,https://www.nytimes.com/2002/04/22/business/new-economy-copyright-dispute-with-church-scientology-forcing-google-some.html,Reliable,-1,-1,46,3,3,46,4,-1,-1,1,8,2,-1,-1,1,6,44,3,-1,-1,10,1,146,98,6,68,-1,-1,1,-1,24,1,-1,-1,-1,-1,4,35,34,26,14,12,19,-1,-1,-1,-1,-1,-1,-1
4861,nytimes.com,https://www.nytimes.com/2002/04/23/world/us-forces-out-head-of-chemical-arms-agency.html,Reliable,-1,-1,8,-1,-1,11,-1,-1,-1,-1,5,2,-1,-1,-1,1,15,-1,-1,-1,-1,-1,28,25,2,12,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,1,4,16,4,5,3,-1,-1,-1,-1,-1,-1,-1,-1
4862,nytimes.com,https://www.nytimes.com/2002/04/23/world/castro-defies-fox-of-mexico-as-once-warm-ties-sour.html,Reliable,-1,-1,25,-1,-1,31,-1,-1,-1,-1,11,-1,-1,-1,5,2,37,-1,-1,-1,7,-1,76,95,4,29,-1,-1,-1,-1,19,1,-1,2,-1,-1,3,28,32,12,4,7,3,-1,-1,-1,-1,-1,-1,-1
4863,nytimes.com,https://www.nytimes.com/2002/04/23/science/genetically-bison-don-t-measure-up-to-frontier-ancestors.html,Reliable,-1,-1,75,-1,-1,42,1,-1,-1,-1,21,3,-1,-1,1,7,63,3,-1,-1,6,-1,118,104,3,74,-1,-1,1,-1,26,1,1,-1,-1,-1,4,27,46,14,19,14,8,-1,-1,-1,-1,-1,-1,-1
4864,nytimes.com,https://www.nytimes.com/2002/04/23/nyregion/ex-chairman-of-sotheby-s-gets-jail-time.html,Reliable,6,-1,71,1,-1,46,7,-1,-1,3,33,3,-1,-1,9,5,43,-1,-1,-1,3,-1,146,142,1,40,-1,-1,1,-1,17,1,-1,3,-1,-1,3,28,54,25,14,7,9,-1,-1,1,-1,-1,-1,-1
4865,nytimes.com,https://www.nytimes.com/2002/04/23/science/looking-back-at-the-days-of-the-locust.html,Reliable,-1,-1,81,1,1,64,2,-1,-1,-1,13,5,-1,-1,7,8,76,1,3,-1,17,-1,121,87,1,120,-1,-1,4,-1,53,2,-1,1,-1,-1,3,36,54,32,24,15,12,-1,-1,-1,-1,-1,-1,-1
4866,nytimes.com,https://www.nytimes.com/2002/04/23/opinion/a-slave-s-journey-in-sudan.html,Reliable,-1,-1,20,-1,-1,35,2,-1,-1,1,5,2,-1,-1,5,7,37,-1,1,-1,2,-1,78,33,2,33,-1,-1,3,-1,26,1,1,1,-1,-1,4,24,25,10,8,8,4,-1,-1,-1,-1,-1,-1,-1
4867,nytimes.com,https://www.nytimes.com/2002/04/24/sports/basketball-road-less-traveled-to-nba.html,Reliable,1,-1,103,2,2,79,14,-1,-1,2,22,2,-1,-1,14,11,85,4,-1,-1,16,1,199,160,5,74,-1,-1,6,-1,43,2,-1,-1,1,-1,9,48,63,31,22,9,12,-1,-1,-1,-1,-1,-1,-1
4868,nytimes.com,https://www.nytimes.com/2002/04/24/books/books-of-the-times-a-soaring-johnson-ruthless-and-crude-but-compassionate.html,Reliable,-1,-1,85,3,3,74,9,-1,-1,1,19,3,-1,-1,7,10,102,6,2,-1,11,-1,189,169,3,54,-1,-1,3,-1,49,4,-1,1,-1,-1,3,42,65,32,24,11,11,-1,-1,2,-1,-1,-1,-1
4869,nytimes.com,https://www.nytimes.com/2002/04/24/business/commercial-real-estate-with-enron-s-collapse-houston-has-lots-of-space.html,Reliable,7,-1,72,-1,-1,57,2,-1,-1,1,55,4,-1,-1,3,11,71,1,-1,-1,4,-1,170,115,5,71,-1,-1,-1,-1,19,1,-1,2,-1,-1,3,21,45,28,20,12,7,-1,-1,1,-1,-1,-1,-1
4870,nytimes.com,https://www.nytimes.com/2002/04/25/sports/sports-of-the-times-pena-takes-helpful-advice-from-parents-and-predecessor.html,Reliable,-1,-1,50,-1,-1,46,2,-1,-1,-1,15,1,-1,1,3,11,49,1,1,-1,4,-1,118,85,4,37,-1,-1,1,-1,16,2,-1,2,-1,-1,3,34,35,19,8,6,4,2,-1,-1,-1,-1,-1,-1
4871,nytimes.com,https://www.nytimes.com/2002/04/25/sports/pro-basketball-eying-nba-china-will-make-athletes-pay.html,Reliable,1,-1,74,-1,-1,60,1,-1,-1,-1,25,1,-1,-1,9,9,97,1,1,-1,12,-1,174,169,16,79,-1,-1,3,-1,35,1,-1,-1,-1,-1,4,48,46,36,10,29,10,-1,-1,1,-1,-1,-1,-1
4872,nytimes.com,https://www.nytimes.com/2002/04/25/opinion/zygotes-and-people-aren-t-quite-the-same.html,Reliable,-1,-1,10,-1,-1,18,1,-1,-1,-1,4,1,-1,-1,1,1,33,-1,-1,-1,1,-1,57,12,-1,21,-1,-1,2,-1,9,-1,-1,-1,-1,-1,-1,8,9,8,9,9,6,-1,-1,1,-1,-1,-1,-1
4873,nytimes.com,https://www.nytimes.com/2002/04/26/opinion/israel-s-right-and-left-converge.html,Reliable,-1,-1,26,6,6,41,9,-1,-1,-1,28,2,-1,2,4,7,59,1,-1,-1,7,-1,114,91,6,38,1,-1,2,-1,30,2,-1,-1,1,-1,3,26,18,8,14,20,10,-1,-1,1,-1,-1,-1,-1
4874,nytimes.com,https://www.nytimes.com/2002/04/26/arts/art-review-a-black-world-of-ins-and-outs.html,Reliable,-1,-1,78,9,9,68,8,-1,-1,-1,10,2,-1,1,22,22,126,3,1,-1,10,-1,177,150,5,87,-1,-1,1,-1,56,1,-1,1,1,1,4,39,27,21,19,20,27,-1,-1,1,-1,-1,-1,-1
4875,nytimes.com,https://www.nytimes.com/2002/04/26/us/scandals-church-treatment-program-abusive-priests-are-varied-but-treatable.html,Reliable,-1,-1,139,-1,-1,82,4,-1,-1,1,31,3,-1,-1,4,8,119,8,1,-1,4,-1,203,152,2,196,-1,-1,1,-1,61,1,-1,3,-1,-1,3,38,134,34,35,18,6,-1,-1,-1,-1,-1,-1,-1
4876,nytimes.com,https://www.nytimes.com/2002/04/27/arts/anti-semitism-deepening-among-muslims-hateful-images-jews-are-embedded-islamic.html,Reliable,-1,-1,67,-1,-1,58,4,-1,-1,4,4,2,-1,-1,7,6,113,-1,-1,-1,4,-1,128,140,36,78,-1,-1,1,-1,33,3,-1,-1,-1,-1,4,27,40,14,21,16,14,-1,-1,1,-1,-1,-1,-1
4877,nytimes.com,https://www.nytimes.com/2002/04/27/us/lisa-lopes-rapper-dies-in-honduras-crash-at-30.html,Reliable,3,1,83,3,3,65,5,-1,-1,2,33,2,-1,-1,16,9,49,1,2,-1,3,-1,169,158,4,49,-1,-1,-1,-1,25,2,1,2,-1,-1,5,23,65,27,12,5,5,-1,-1,-1,-1,-1,-1,-1
4878,nytimes.com,https://www.nytimes.com/2002/04/27/world/mideast-turmoil-bethlehem-israel-s-threat-attack-church-pulled-back.html,Reliable,-1,-1,32,-1,-1,29,5,-1,-1,1,15,2,-1,-1,2,6,32,-1,-1,-1,2,-1,77,43,11,45,-1,-1,-1,-1,22,1,-1,-1,1,-1,4,29,33,12,14,6,4,-1,-1,-1,-1,-1,-1,-1
4879,nytimes.com,https://www.nytimes.com/2002/04/27/world/shooting-rampage-at-german-school.html,Reliable,-1,-1,55,-1,-1,56,2,-1,-1,1,28,1,-1,-1,5,7,60,-1,2,-1,4,-1,136,56,2,67,-1,-1,6,-1,30,3,-1,1,-1,-1,3,26,43,26,14,8,4,-1,-1,-1,-1,-1,-1,-1
4880,nytimes.com,https://www.nytimes.com/2002/04/27/us/scientist-reveals-secret-of-genome-it-s-his.html,Reliable,-1,-1,56,-1,-1,45,4,-1,-1,-1,7,2,-1,-1,1,6,52,-1,1,-1,8,-1,120,114,-1,30,-1,-1,4,1,26,2,-1,-1,-1,-1,4,32,35,13,15,12,6,-1,-1,1,-1,-1,-1,-1
4881,nytimes.com,https://www.nytimes.com/2002/04/27/opinion/fatal-flaws-in-the-justice-system.html,Reliable,-1,-1,13,-1,-1,27,5,-1,-1,1,8,6,-1,-1,1,2,44,4,-1,-1,-1,-1,85,12,-1,39,-1,-1,1,-1,16,1,-1,-1,-1,-1,-1,13,9,12,6,10,3,-1,-1,-1,-1,-1,-1,-1
4882,nytimes.com,https://www.nytimes.com/2002/04/28/movies/film-star-wars-fan-films-come-tumbling-back-to-earth.html,Reliable,2,-1,59,1,1,50,12,2,-1,-1,14,-1,-1,-1,5,8,59,2,1,-1,9,-1,145,136,11,85,-1,-1,2,-1,28,3,-1,-1,-1,-1,4,33,30,26,24,24,9,-1,-1,-1,-1,-1,-1,-1
4883,nytimes.com,https://www.nytimes.com/2002/04/28/magazine/complicating-the-race.html,Reliable,4,-1,199,8,8,126,42,-1,-1,2,50,3,-1,-1,37,26,258,2,3,-1,13,-1,425,292,3,166,-1,-1,2,-1,112,2,1,5,1,-1,7,65,86,63,45,39,63,-1,-1,-1,-1,-1,-1,-1
4884,nytimes.com,https://www.nytimes.com/2002/04/28/business/in-a-race-to-the-mall-j-crew-has-lost-its-way.html,Reliable,10,-1,118,1,1,86,10,1,-1,5,49,6,-1,1,16,17,103,5,1,-1,9,-1,260,191,3,121,-1,-1,3,-1,63,3,1,4,-1,-1,3,41,85,40,24,31,10,1,-1,1,-1,-1,-1,-1
4885,nytimes.com,https://www.nytimes.com/2002/04/28/weekinreview/the-nation-altar-boy-innocents-a-former-seminarian-reflects-on-moral-ambivalence.html,Reliable,-1,-1,66,2,2,54,15,-1,-1,2,5,2,-1,-1,3,7,68,2,1,-1,8,-1,107,21,1,32,-1,-1,6,-1,58,-1,-1,-1,-1,-1,10,33,33,22,15,17,3,-1,-1,-1,1,-1,-1,-1
4886,nytimes.com,https://www.nytimes.com/2002/04/28/books/friendly-persuasion.html,Reliable,-1,-1,163,4,4,175,30,-1,-1,1,28,8,-1,-1,5,23,192,3,2,-1,29,-1,365,317,19,120,-1,-1,5,-1,84,11,-1,1,1,-1,6,79,127,56,56,18,18,1,-1,-1,1,-1,-1,-1
4887,nytimes.com,https://www.nytimes.com/2002/04/28/nyregion/neighborhood-report-citypeople-new-yorker-you-can-tell-her-verve-if-not-her.html,Reliable,-1,-1,36,-1,-1,41,5,-1,-1,-1,14,1,-1,-1,2,6,27,-1,1,-1,7,-1,58,53,1,30,-1,-1,2,-1,16,1,-1,1,-1,-1,4,23,28,6,3,4,8,-1,-1,-1,-1,-1,-1,-1
4888,nytimes.com,https://www.nytimes.com/2002/04/28/theater/theater-a-moo-moo-here-and-a-moo-moo-there.html,Reliable,-1,-1,40,-1,-1,43,2,-1,-1,-1,7,4,-1,-1,18,11,36,-1,-1,-1,4,-1,83,55,2,33,-1,-1,2,-1,23,1,-1,1,-1,-1,3,27,25,15,9,2,9,-1,-1,-1,-1,-1,-1,-1
4889,nytimes.com,https://www.nytimes.com/2002/04/28/books/lenin-s-capitalists.html,Reliable,1,-1,27,-1,-1,33,8,-1,-1,-1,4,1,-1,2,7,4,53,1,-1,-1,4,-1,65,57,4,32,-1,-1,1,-1,20,1,-1,1,-1,-1,3,18,17,17,9,4,3,-1,-1,-1,-1,-1,-1,-1
4890,nytimes.com,https://www.nytimes.com/2002/04/28/business/business-online-the-armies-have-no-borders.html,Reliable,-1,-1,17,-1,-1,23,4,-1,-1,-1,6,2,-1,-1,1,2,35,1,-1,1,1,-1,49,19,1,36,-1,-1,-1,-1,13,1,-1,-1,-1,-1,1,4,5,6,2,8,4,-1,-1,-1,-1,-1,-1,-1
4891,nytimes.com,https://www.nytimes.com/2002/04/28/magazine/the-14-year-old-hit-man.html,Reliable,4,-1,239,5,5,229,26,-1,-1,4,59,9,-1,-1,14,22,184,21,5,1,18,-1,442,170,7,171,-1,-1,24,-1,133,6,-1,3,-1,1,13,95,127,50,49,34,77,-1,1,1,-1,-1,-1,-1
4892,nytimes.com,https://www.nytimes.com/2002/04/29/world/new-evidence-in-killings-of-anti-chavez-protesters.html,Reliable,-1,-1,60,-1,-1,52,1,-1,-1,-1,15,-1,-1,-1,6,9,64,-1,-1,-1,4,-1,142,87,3,120,-1,-1,1,-1,27,2,2,1,-1,-1,4,27,59,28,13,23,8,-1,-1,-1,-1,-1,-1,-1
4893,nytimes.com,https://www.nytimes.com/2002/04/29/world/vienna-buries-child-victims-of-the-nazis.html,Reliable,-1,-1,63,-1,-1,44,7,-1,-1,-1,20,3,-1,-1,1,5,58,-1,1,-1,3,-1,103,92,4,46,-1,-1,5,-1,26,1,-1,-1,-1,-1,4,30,45,13,12,6,15,-1,-1,2,-1,-1,-1,-1
4894,nytimes.com,https://www.nytimes.com/2002/04/29/business/at-fox-news-the-colonel-who-wasn-t.html,Reliable,1,-1,106,-1,-1,91,5,-1,-1,1,14,6,-1,-1,9,10,102,-1,-1,1,10,-1,238,279,6,107,-1,-1,5,-1,61,1,-1,-1,-1,-1,3,49,130,39,31,19,9,1,-1,1,-1,-1,-1,-1
4895,nytimes.com,https://www.nytimes.com/2002/04/29/books/friend-not-role-model-remembering-edward-abbey-who-loved-words-women-beer-desert.html,Reliable,-1,-1,94,1,1,82,9,-1,-1,1,20,5,-1,-1,8,10,92,1,3,-1,6,-1,185,178,7,68,-1,-1,2,-1,45,1,1,1,-1,-1,4,32,62,33,20,9,17,-1,-1,-1,2,-1,-1,-1
4896,nytimes.com,https://www.nytimes.com/2002/04/30/business/business-travel-beware-of-green-hats-in-china-and-other-cross-cultural-faux-pas.html,Reliable,-1,-1,41,1,1,51,2,-1,-1,-1,8,3,-1,-1,2,12,74,2,-1,-1,4,-1,125,83,6,58,-1,-1,-1,-1,34,1,1,-1,-1,-1,3,37,27,23,13,17,13,1,-1,-1,-1,-1,-1,-1
4897,nytimes.com,https://www.nytimes.com/2002/05/01/us/leader-of-islamic-charity-is-accused-of-lying-to-court.html,Reliable,2,-1,32,-1,-1,35,-1,-1,-1,-1,14,2,-1,-1,4,3,38,-1,1,-1,5,-1,81,80,2,56,-1,-1,1,-1,21,1,-1,-1,-1,-1,3,21,42,18,12,4,3,-1,-1,-1,-1,-1,-1,-1
4898,nytimes.com,https://www.nytimes.com/2002/05/01/movies/film-review-the-new-left-from-fiery-to-fading.html,Reliable,-1,-1,35,4,4,20,5,-1,-1,-1,11,-1,-1,-1,4,6,42,-1,-1,-1,2,-1,71,80,4,22,-1,-1,2,-1,16,1,-1,1,-1,-1,6,17,13,11,12,7,9,-1,-1,-1,-1,-1,-1,-1
4899,nytimes.com,https://www.nytimes.com/2002/05/02/business/technology-aol-shifts-key-contract-to-google.html,Reliable,2,-1,23,-1,-1,29,-1,-1,-1,-1,8,-1,-1,-1,-1,3,28,3,2,-1,4,-1,88,69,1,30,-1,-1,1,-1,12,1,-1,-1,-1,-1,3,22,19,13,3,6,9,-1,-1,-1,-1,-1,-1,-1
4900,nytimes.com,https://www.nytimes.com/2002/05/02/us/california-priest-is-accused-of-8-year-sexual-relationship.html,Reliable,1,-1,24,-1,-1,27,-1,-1,-1,-1,5,-1,-1,-1,-1,3,18,-1,-1,-1,3,-1,52,73,-1,24,-1,-1,3,-1,11,1,-1,-1,-1,-1,3,18,29,8,3,6,4,-1,-1,-1,-1,-1,-1,-1
4901,nytimes.com,https://www.nytimes.com/2002/05/02/arts/a-practical-muse-for-musicians-with-aids.html,Reliable,3,-1,60,4,4,54,10,-1,-1,-1,20,2,-1,-1,5,6,48,1,1,-1,4,-1,129,131,3,62,-1,-1,2,-1,29,1,-1,1,1,-1,5,27,44,18,17,10,11,-1,-1,-1,-1,-1,-1,-1
4902,nytimes.com,https://www.nytimes.com/2002/05/02/us/bin-laden-relative-linked-to-93-trade-center-bombers-affidavit-says.html,Reliable,-1,-1,24,-1,-1,26,-1,-1,-1,-1,14,-1,-1,-1,-1,5,20,-1,-1,-1,1,-1,65,97,3,31,-1,-1,-1,-1,8,1,-1,-1,1,-1,3,15,32,12,11,4,7,-1,-1,-1,-1,-1,-1,-1
4903,nytimes.com,https://www.nytimes.com/2002/05/02/us/nato-planes-to-end-patrol-of-us-skies.html,Reliable,-1,-1,7,-1,-1,19,-1,-1,-1,-1,6,-1,-1,-1,1,4,18,1,-1,-1,1,-1,35,50,-1,25,-1,-1,-1,-1,5,2,-1,-1,-1,-1,3,16,11,8,-1,3,2,-1,-1,-1,-1,-1,-1,-1
4904,nytimes.com,https://www.nytimes.com/2002/05/02/nyregion/drug-suspect-killed-in-fight-with-us-agent-authorities-say.html,Reliable,1,-1,26,-1,-1,26,1,-1,-1,1,7,3,-1,-1,1,3,18,-1,-1,-1,3,-1,62,40,1,23,-1,-1,2,-1,10,1,-1,1,-1,-1,3,17,30,9,8,2,1,-1,-1,-1,-1,-1,-1,-1
4905,nytimes.com,https://www.nytimes.com/2002/05/03/movies/film-review-muscles-ripple-webs-unfurl-hormones-race.html,Reliable,-1,-1,72,21,21,44,18,-1,-1,-1,4,1,-1,-1,19,11,83,2,2,-1,3,-1,147,166,2,45,-1,-1,5,-1,30,1,-1,2,2,-1,3,34,12,25,14,9,23,-1,-1,1,-1,-1,-1,-1
4906,nytimes.com,https://www.nytimes.com/2002/05/03/movies/theater-review-ghosts-up-his-sleeve-and-a-million-tricks.html,Reliable,-1,-1,67,2,2,44,17,-1,-1,-1,10,2,-1,1,11,8,55,-1,2,-1,1,-1,153,140,8,64,-1,-1,2,-1,28,3,-1,2,-1,-1,5,25,19,22,11,11,19,-1,-1,2,-1,-1,-1,-1
4907,nytimes.com,https://www.nytimes.com/2002/05/03/nyregion/back-in-class-former-priest-once-accused-of-impropriety.html,Reliable,-1,-1,11,-1,-1,7,1,-1,-1,-1,7,1,-1,-1,2,-1,11,-1,-1,-1,1,-1,26,36,-1,13,-1,-1,1,-1,4,-1,-1,-1,-1,-1,-1,4,15,2,3,3,1,-1,-1,-1,-1,-1,-1,-1
4908,nytimes.com,https://www.nytimes.com/2002/05/04/us/a-trainee-noted-for-incompetence.html,Reliable,-1,-1,16,-1,-1,9,-1,-1,-1,-1,8,-1,-1,-1,-1,3,13,-1,-1,-1,-1,-1,30,38,1,11,-1,-1,-1,-1,4,2,-1,-1,-1,-1,-1,3,18,3,5,5,-1,-1,-1,-1,-1,-1,-1,-1
4909,nytimes.com,https://www.nytimes.com/2002/05/05/magazine/i-am-a-racially-profiling-doctor.html,Reliable,-1,-1,114,-1,-1,99,24,-1,-1,1,29,11,-1,-1,17,12,196,4,3,-1,14,-1,359,106,10,112,-1,-1,-1,-1,76,6,-1,-1,-1,-1,7,52,38,32,14,40,35,-1,-1,2,-1,-1,-1,-1
4910,nytimes.com,https://www.nytimes.com/2002/05/05/nyregion/slave-policies.html,Reliable,3,-1,103,1,1,68,1,-1,-1,-1,32,3,-1,-1,13,13,68,1,2,-1,8,-1,191,167,2,98,-1,-1,1,1,43,1,-1,-1,-1,-1,4,30,71,26,27,5,8,-1,-1,-1,-1,-1,-1,-1
4911,nytimes.com,https://www.nytimes.com/2002/05/05/sports/horse-racing-notebook-baffert-s-horse-shuffle-draws-some-criticism.html,Reliable,2,-1,62,-1,-1,51,2,-1,-1,1,19,5,-1,-1,8,10,48,1,1,-1,8,-1,116,119,-1,38,-1,-1,1,-1,23,1,-1,-1,2,-1,3,24,39,15,9,7,6,-1,-1,-1,-1,-1,-1,-1
4912,nytimes.com,https://www.nytimes.com/2002/05/05/magazine/what-doctors-don-t-know-almost-everything.html,Reliable,-1,-1,172,4,4,153,38,-1,-1,2,19,13,-1,-1,26,15,227,6,2,-1,17,-1,461,120,2,174,-1,-1,9,-1,148,10,2,2,1,-1,8,79,68,55,62,34,50,-1,-1,-1,-1,1,-1,-1
4913,nytimes.com,https://www.nytimes.com/2002/05/05/business/harry-potter-and-the-quest-for-the-unfinished-volume.html,Reliable,1,-1,79,-1,-1,80,10,-1,-1,1,29,2,-1,-1,4,8,84,1,-1,-1,2,-1,165,146,4,100,-1,-1,1,-1,44,3,1,-1,-1,-1,6,33,59,35,23,20,11,-1,-1,1,-1,-1,-1,-1
4914,nytimes.com,https://www.nytimes.com/2002/05/05/world/risking-limbs-for-height-and-success-in-china.html,Reliable,2,-1,49,2,2,62,1,-1,-1,-1,37,3,-1,-1,20,6,98,5,2,-1,5,-1,158,49,1,85,-1,-1,1,-1,36,2,1,1,-1,-1,3,35,43,29,16,13,15,-1,-1,-1,-1,-1,-1,-1
4915,nytimes.com,https://www.nytimes.com/2002/07/25/nyregion/a-19-year-old-fbi-videotape-keeps-pulling-sharpton-back-to-the-past.html,Reliable,-1,-1,42,-1,-1,39,5,-1,-1,-1,9,-1,-1,-1,3,4,32,-1,-1,1,6,-1,112,131,1,35,-1,-1,1,-1,17,1,-1,-1,-1,-1,3,23,53,24,22,6,4,-1,-1,-1,-1,-1,-1,-1
4916,nytimes.com,https://www.nytimes.com/2002/07/25/us/house-votes-with-lone-dissent-from-condit-to-expel-traficant-from-ranks.html,Reliable,1,-1,75,-1,-1,63,2,-1,-1,-1,18,1,-1,-1,5,9,72,-1,1,-1,7,-1,192,152,9,64,-1,-1,5,-1,21,1,-1,1,-1,-1,3,36,69,26,13,9,6,-1,-1,-1,-1,-1,-1,-1
4917,nytimes.com,https://www.nytimes.com/2002/07/25/sports/hockey-sabres-termed-stable-after-arrest-of-owners.html,Reliable,2,-1,23,1,1,33,1,-1,-1,-1,10,-1,-1,-1,4,2,22,-1,-1,-1,3,-1,90,53,9,18,-1,-1,-1,-1,10,2,-1,1,-1,-1,3,20,24,11,6,5,3,-1,-1,-1,-1,-1,-1,-1
4918,nytimes.com,https://www.nytimes.com/2002/07/25/arts/dave-carter-49-folk-singer-and-songwriter.html,Reliable,-1,-1,19,-1,-1,9,-1,-1,-1,-1,3,-1,-1,-1,-1,2,8,1,-1,-1,-1,-1,34,46,-1,11,-1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,1,11,6,1,2,2,-1,-1,-1,-1,-1,-1,-1
4919,nytimes.com,https://www.nytimes.com/2002/07/26/us/member-of-sex-abuse-panel-upsets-some.html,Reliable,-1,-1,34,-1,-1,39,2,-1,-1,-1,10,2,-1,-1,1,6,28,-1,1,-1,3,-1,92,127,4,48,-1,-1,-1,-1,18,2,-1,-1,-1,-1,3,19,35,12,9,10,9,-1,-1,-1,-1,-1,-1,-1
